"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.098525708E0,6.083863433E-2,6.637186182E-1,-1.008780940E0,1.209075154E0
2.108491708E0,-6.409542382E-2,5.079327133E-1,-6.531006593E-1,8.298459711E-1
2.118456708E0,-1.510185603E-1,2.888927990E-1,-3.605884337E-1,4.860963623E-1
2.128422708E0,-1.198259306E-1,1.657375735E-1,-3.192696691E-2,2.069940292E-1
2.138387708E0,1.956699090E-1,1.340363091E-1,4.459671378E-1,5.051129908E-1
2.148353708E0,3.273349894E-1,9.740087181E-2,6.239294851E-1,7.112827339E-1
2.158318708E0,4.501712859E-2,-4.739460647E-3,3.837866771E-1,3.864469147E-1
2.168284708E0,-2.462402114E-1,-1.495118424E-1,1.244486296E-1,3.138080530E-1
2.178249708E0,-2.778293554E-1,-1.796346509E-1,-2.973952353E-2,3.321779610E-1
2.188215708E0,-2.393637030E-1,-1.401004565E-1,-2.092601538E-1,3.474376666E-1
2.198180708E0,-1.749198582E-1,-9.619400650E-2,-4.079754388E-1,4.541962157E-1
2.208146708E0,-1.035747641E-1,-3.129429817E-3,-5.108022344E-1,5.212067227E-1
2.218111708E0,6.775004324E-2,3.594575822E-2,-5.821932292E-1,5.872232301E-1
2.228077708E0,3.926867241E-1,1.119563457E-1,-5.193806845E-1,6.606764579E-1
2.238042708E0,7.252341042E-1,2.904686236E-1,-2.890916044E-1,8.330128949E-1
2.248007708E0,6.255956492E-1,4.042177257E-1,-1.698253620E-1,7.639388324E-1
2.257973708E0,2.580181117E-1,2.173705342E-1,-3.556604004E-1,4.902220063E-1
2.267938708E0,-1.000353714E-1,-3.741340935E-3,-4.854522157E-1,4.956661446E-1
2.277904708E0,-2.115641029E-1,5.652386427E-2,-4.790366507E-1,5.267166502E-1
2.287869708E0,-1.936010544E-1,1.014983082E-1,-2.903452474E-1,3.634331266E-1
2.297835708E0,-1.368478697E-1,8.286440134E-2,-6.167701542E-2,1.714581660E-1
2.307800708E0,1.513891641E-2,3.708157986E-2,-1.446776569E-2,4.258575583E-2
2.317766708E0,-2.884325501E-2,8.022058278E-2,6.466377318E-2,1.069984992E-1
2.327731708E0,-1.433006741E-1,6.285493702E-2,1.459511805E-1,2.139803108E-1
2.337697708E0,-2.291936408E-1,-5.910950303E-3,1.334334612E-1,2.652718472E-1
2.347662708E0,-2.529974365E-1,9.495585859E-3,5.171745300E-2,2.584038776E-1
2.357628708E0,-1.128524315E-1,7.825007111E-2,1.064392054E-1,1.737470845E-1
2.367593708E0,-1.199227385E-2,1.273318917E-1,8.519685566E-2,1.536741015E-1
2.377559708E0,1.537828680E-2,1.467151192E-1,2.547456443E-2,1.497022757E-1
2.387524708E0,1.134296979E-1,1.820273316E-1,-8.260653913E-2,2.298349106E-1
2.397490708E0,1.373430558E-1,2.276136866E-1,-1.413166773E-1,3.010672825E-1
2.407455708E0,4.571791738E-3,1.891372535E-1,-1.393648767E-1,2.349816393E-1
2.417421708E0,-1.152573913E-1,1.116826960E-1,-1.162888402E-1,1.981927981E-1
2.427386708E0,-1.680164162E-1,4.056622803E-2,-1.779366195E-1,2.480656678E-1
2.437352708E0,-1.891623965E-1,1.821349204E-2,-2.453415674E-1,3.103330924E-1
2.447317708E0,-2.543266182E-1,8.750358224E-4,-2.001250488E-1,3.236245194E-1
2.457283708E0,-3.211235288E-1,-5.307546884E-2,-1.649435216E-1,3.648886014E-1
2.467248708E0,-3.676826412E-1,-1.350236115E-1,-1.615357643E-1,4.236929354E-1
2.477214708E0,-2.172120382E-1,-1.288922212E-1,-1.118502188E-1,2.762331364E-1
2.487179708E0,-3.218420785E-2,-5.577659011E-3,-3.449740291E-2,4.750793957E-2
2.497144708E0,1.407806338E-1,4.859240860E-2,3.041312277E-2,1.520044969E-1
2.507110708E0,1.973494851E-1,1.038532743E-1,1.972090423E-2,2.238777254E-1
2.517075708E0,1.705736594E-1,1.491379130E-1,-2.262276042E-1,3.201818534E-1
2.527041708E0,1.167811757E-1,1.963673356E-1,-4.964578450E-1,5.465055950E-1
2.537006708E0,8.880276047E-2,2.684468400E-1,-6.371395147E-1,6.970626926E-1
2.546972708E0,4.464122571E-2,4.085487583E-1,-6.746061337E-1,7.899356699E-1
