"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.187801667E0,1.889859421E0,9.253638015E0,-4.142753459E0,1.031328228E1
2.197857667E0,1.439690328E0,7.743508034E0,-5.168219429E0,9.420462674E0
2.207912667E0,7.264121720E-1,4.995846435E0,-2.381760970E0,5.582019488E0
2.217967667E0,-5.404279711E0,-6.711251108E0,1.430324843E0,8.734584122E0
2.228022667E0,-6.344890888E0,-1.202328573E1,5.748751464E0,1.476025689E1
2.238077667E0,-3.882932139E0,-9.529362885E0,4.466765220E0,1.121774980E1
2.248132667E0,-5.167272180E-1,-5.473836434E0,2.446881995E0,6.018066453E0
2.258188667E0,8.637164900E-1,-3.179439299E0,2.784249966E0,4.313570250E0
2.268243667E0,1.136105815E0,-3.008119973E0,9.445557082E-1,3.351373999E0
2.278298667E0,6.936929074E-1,-2.459219036E0,-7.720587534E-1,2.669277586E0
2.288353667E0,-1.535274178E-2,-1.803934441E0,-1.278813837E0,2.211284696E0
2.298408667E0,-7.858619830E-1,-1.534278397E0,-1.712317343E0,2.429736598E0
2.308463667E0,-2.080458917E0,-1.972311448E0,-2.153817793E0,3.585701164E0
2.318519667E0,-3.342159416E0,-1.673280162E0,-2.203405397E0,4.338766116E0
2.328574667E0,-4.726004742E0,-2.105436176E0,-1.286318154E0,5.331284715E0
2.338633083E0,-5.779949284E0,-3.197457494E0,1.769038551E0,6.838204848E0
2.348688083E0,-5.899252363E0,-3.206156981E0,1.710770754E0,6.928734200E0
2.358743083E0,-4.553545502E0,-1.822885267E0,9.340780824E-1,4.993014039E0
2.368798083E0,-1.895758239E0,-8.289562547E-1,5.629626140E-1,2.144293515E0
2.378854083E0,-6.948281443E-1,-9.161955428E-1,2.312512687E0,2.582617926E0
2.388909083E0,-4.475227895E-1,4.113480543E0,1.699218410E0,4.473068526E0
2.398964083E0,-5.860345575E-1,-4.418021661E-1,2.705336236E0,2.803117872E0
2.409019083E0,-8.191773713E-2,2.447632778E-1,-6.456670940E-2,2.660609663E-1
2.419074083E0,3.456084227E0,4.057375925E0,2.912427365E0,6.073635710E0
2.429129083E0,6.888616455E-1,1.148101963E0,-1.126003581E0,1.749443496E0
2.439185083E0,-6.806506929E-1,-3.687350670E0,-2.377312993E0,4.439758709E0
2.449240083E0,2.414809433E0,-1.506673692E0,-1.480104529E0,3.208127121E0
2.459295083E0,8.294429770E0,3.497657638E0,-1.216706175E-1,9.002553965E0
2.469350083E0,9.401473169E0,8.769402021E0,1.043691157E0,1.289881393E1
2.479405083E0,5.731681688E0,5.754280592E0,-1.726252135E0,8.303244338E0
2.489460083E0,2.400657124E0,3.013704064E0,-2.787248126E0,4.755451496E0
2.499516083E0,1.020523611E0,1.646517456E0,-1.551113700E0,2.481620818E0
2.509571083E0,8.157851091E-1,1.272506154E0,-3.923850077E-1,1.561647607E0
2.519626083E0,4.704023597E-1,7.804869300E-1,6.684224108E-1,1.130144569E0
2.529681083E0,-2.537033781E-1,-3.263214111E-2,3.925437596E-1,4.685305368E-1
2.539736083E0,-6.391591430E-1,-5.056508374E-1,5.526159659E-1,9.846784171E-1
2.549791083E0,-9.102117947E-1,-1.324274477E0,6.216324064E-1,1.722966991E0
2.559847083E0,-1.161738547E0,-2.191558061E0,-5.039867198E-1,2.531119476E0
2.569902083E0,-1.802331135E-1,-2.377492502E0,-1.134326215E0,2.640388331E0
2.579957083E0,7.967015514E-1,-3.086014241E0,-2.466487125E-1,3.196725331E0
2.590012083E0,1.493584407E0,-2.940147260E0,8.544115233E-1,3.406652220E0
2.600067083E0,1.212088044E0,-2.481030319E0,7.360343501E-1,2.857694077E0
2.610122083E0,7.961627305E-2,-2.039794748E0,3.735786080E-3,2.041351347E0
2.620178083E0,-1.396800417E-1,-8.153556311E-1,1.007258910E-1,8.333432812E-1
2.630233083E0,-5.390694290E-2,-2.829216224E-1,4.517614362E-1,5.357602058E-1
2.640288083E0,1.166189155E-1,-4.186547935E-1,6.479878539E-1,7.802307776E-1
2.650343083E0,-2.189972296E-1,-1.583742918E0,1.308786373E0,2.066185661E0
2.660398083E0,-5.628243273E-1,-2.116906659E0,1.434917538E0,2.618597596E0
2.670453083E0,-3.179613546E-1,-2.127863756E0,8.086102831E-1,2.298424282E0
2.680509083E0,3.272470254E-1,-2.163275664E0,6.289142364E-1,2.276485302E0
2.690564083E0,1.423369434E0,-1.152584438E0,-1.525179545E0,2.383401786E0
2.700619083E0,-7.678554824E-1,-2.085191361E0,-1.139652736E0,2.497285209E0
2.710674083E0,-2.761934068E0,-2.463721976E0,-3.038600046E0,4.788663280E0
2.720729083E0,-4.303636674E0,-2.628914589E0,-2.894441037E0,5.814659875E0
2.730784083E0,-4.410472906E0,-3.935690689E-1,-3.446475205E0,5.611181623E0
2.740840083E0,1.525299705E0,4.351410180E0,1.160314457E0,4.754749140E0
2.750895083E0,6.358064957E-1,3.965117387E0,2.796597239E0,4.893604184E0
2.760950083E0,-2.776323481E0,-1.135136347E0,2.580429769E0,3.956655708E0
