"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.301761458E0,6.800728418E-1,-4.978529906E-1,-1.356266348E0,1.596814040E0
2.311765458E0,-5.037409906E-1,1.130523478E0,1.066163176E0,1.633567335E0
2.321769458E0,-1.650476459E0,2.098965062E0,9.089531815E-1,2.820624534E0
2.331774458E0,-3.213656620E0,2.002849116E0,-5.422479755E-1,3.825313885E0
2.341778458E0,-3.223466786E0,6.683940518E-1,-1.690055239E0,3.700510159E0
2.351782458E0,-6.622274320E-1,-7.505638039E-1,-1.496184956E0,1.800127945E0
2.361786458E0,1.995428415E0,-1.807150995E0,-2.323008147E-1,2.702127485E0
2.371790458E0,3.848948414E0,-3.155809531E0,8.381165028E-2,4.978007843E0
2.381794458E0,4.775517210E0,-5.331900537E0,-4.688657114E-1,7.173183604E0
2.391798458E0,5.183485340E0,-7.924662961E0,-6.116655350E-1,9.489095744E0
2.401803458E0,4.173156057E0,-1.038958537E1,-1.521053457E0,1.129921764E1
2.411807458E0,1.445923460E0,-1.290197489E1,-1.785019868E0,1.310488255E1
2.421811458E0,-1.628411260E0,-1.551362909E1,-1.552762615E0,1.567595236E1
2.431815458E0,-4.535517951E0,-1.841589808E1,-1.410809761E0,1.901858590E1
2.441819458E0,-7.116170792E0,-2.118237602E1,-1.496575258E0,2.239581832E1
2.451823458E0,-8.437044529E0,-2.166935085E1,-1.447786968E0,2.329893933E1
2.461827458E0,-9.072989457E0,-1.919553658E1,-1.917845511E0,2.131820569E1
2.471832458E0,-7.526089261E0,-1.456601528E1,-1.502437092E0,1.646414705E1
2.481836458E0,-5.176750517E0,-1.020981857E1,-3.061847699E-1,1.145132701E1
2.491840458E0,-3.193409466E0,-6.808804885E0,7.586917260E-1,7.558657362E0
2.501844458E0,-1.866868169E0,-3.991594164E0,9.995557880E-1,4.518532118E0
2.511848458E0,-8.293696529E-1,-1.505589618E0,6.231047353E-1,1.828363648E0
2.521852458E0,3.337143382E-1,1.038289499E0,3.234855115E-1,1.137564600E0
2.531856458E0,1.231851340E0,3.163737770E0,5.040565941E-1,3.432312261E0
2.541861458E0,2.035284206E0,4.552525163E0,8.099446177E-1,5.052116135E0
2.551865458E0,2.876920733E0,5.930268919E0,9.645261423E-1,6.661461779E0
2.561869458E0,2.933163931E0,7.699134684E0,5.554607825E-1,8.257642655E0
2.571873458E0,3.002969161E0,9.230695295E0,-4.019387734E-1,9.715200162E0
2.581877458E0,2.907845195E0,1.051332649E1,-1.432993512E0,1.100177567E1
2.591881458E0,2.727415030E0,1.164572751E1,-1.651216278E0,1.207428164E1
2.601885458E0,2.892081394E0,1.274645650E1,-1.195464263E0,1.312499230E1
2.611890458E0,3.262425322E0,1.337206530E1,-1.007858688E0,1.380113505E1
2.621894458E0,3.333587106E0,1.320719838E1,-1.293368873E0,1.368267865E1
2.631898458E0,3.139810964E0,1.236940581E1,-1.212726560E0,1.281917777E1
2.641902458E0,2.633270765E0,1.035815308E1,-7.494762218E-1,1.071387720E1
2.651906458E0,1.834915036E0,8.430408524E0,-2.417578089E-1,8.631173032E0
2.661910458E0,1.518861628E0,7.510994673E0,-5.750784834E-1,7.684575258E0
2.671915458E0,1.380347814E0,7.145240809E0,-1.963040249E0,7.537463322E0
2.681919458E0,1.701091712E0,7.494414893E0,-2.339153040E0,8.033156575E0
2.691923458E0,2.738017494E0,8.115050057E0,9.688310087E-1,8.619130510E0
2.701927458E0,3.690715157E0,8.664065600E0,5.012018080E0,1.066807088E1
2.711931458E0,2.420147648E0,9.305712149E0,3.941142633E0,1.039163118E1
2.721935458E0,2.168618265E0,9.446787921E0,4.948613212E0,1.088271473E1
2.731939458E0,1.696534246E0,9.590757480E0,3.028126806E0,1.019952986E1
2.741944458E0,7.198170975E-1,9.152049075E0,1.533207772E0,9.307462866E0
2.751948458E0,5.527662393E-1,8.536934268E0,-1.508182566E-1,8.556140681E0
2.761952458E0,1.048612466E0,8.559310977E0,-9.568231666E-1,8.676226316E0
2.771956458E0,1.664169907E0,8.729325204E0,-6.199403684E-1,8.908137070E0
2.781960458E0,1.921305162E0,8.784210094E0,5.207916176E-1,9.006940902E0
2.791964458E0,1.896198534E0,8.688690564E0,2.143542188E0,9.147878755E0
2.801968458E0,1.506997628E0,8.446658521E0,3.418384889E0,9.235931857E0
2.811973458E0,1.227500135E0,8.521171929E0,4.640903488E0,9.780343185E0
2.821977458E0,5.335144280E-1,8.237523497E0,5.917167063E0,1.015649039E1
2.831981458E0,-5.311025977E-2,7.504596650E0,6.234796003E0,9.756765488E0
2.841985458E0,-1.957861224E0,4.995165235E0,3.252988208E0,6.274299051E0
2.851989458E0,-3.067438222E0,1.642109824E0,-3.479742354E-1,3.496682426E0
2.861993458E0,-4.481281225E-1,-1.964135286E0,-1.562240952E0,2.549361298E0
2.871997458E0,7.049694090E-1,-8.121236996E0,-5.872075090E-1,8.172899417E0
2.882002458E0,-1.349402887E0,-1.832700403E1,7.024704552E-1,1.839003615E1
2.892006458E0,-4.083260964E0,-2.881119151E1,-1.673899674E0,2.914720769E1
2.902010458E0,-7.444732856E0,-3.548325984E1,-1.117772338E1,3.793978487E1
2.912014458E0,-1.087909088E1,-3.388627298E1,-1.346714454E1,3.805257017E1
2.922018458E0,-7.049448799E0,-2.760838650E1,-6.451837047E0,2.921547424E1
2.932022458E0,-9.380755314E-1,-2.525524707E1,-6.902339870E0,2.619827830E1
2.942026458E0,-9.373130545E-2,-2.618966721E1,-9.757746942E0,2.794854343E1
2.952031458E0,6.801937330E-1,-2.397849350E1,-7.797501808E0,2.522363670E1
2.962035458E0,2.575083075E-1,-1.914185447E1,-5.169998152E0,1.982941713E1
2.972039458E0,-1.231239429E-1,-1.438172274E1,-3.326806090E0,1.476200350E1
2.982042833E0,-1.000739411E0,-1.083517010E1,-2.028212291E0,1.106869620E1
2.992046833E0,-1.932824323E0,-7.576374146E0,-1.387925805E0,7.941258912E0
3.002050833E0,-2.251811426E0,-3.939242288E0,-3.076348794E-1,4.547848252E0
3.012054833E0,-2.141213096E0,-9.999867278E-1,4.866624431E-1,2.412800719E0
3.022059833E0,-1.798236330E0,1.064316625E0,7.936460888E-1,2.235240007E0
3.032063833E0,-1.105799112E0,3.159993213E0,4.323090653E-1,3.375683621E0
3.042067833E0,-3.839815356E-1,5.431111414E0,2.909654908E-1,5.452437430E0
3.052071833E0,1.442250824E-1,7.448365731E0,-3.501458913E-3,7.449762761E0
3.062075833E0,2.388758625E-1,9.038405516E0,-4.142870696E-1,9.051047990E0
3.072079833E0,-1.396582608E-1,1.027543369E1,-3.084616026E-1,1.028101116E1
3.082083833E0,-3.020262301E-1,1.152170222E1,1.574047065E-1,1.152673493E1
3.092088833E0,2.498828074E-1,1.293543266E1,6.351900530E-1,1.295342912E1
3.102092833E0,1.106637895E0,1.411543703E1,5.985933535E-1,1.417139810E1
3.112096833E0,2.118158694E0,1.455394429E1,1.054277102E-1,1.470765126E1
3.122100833E0,3.664219669E0,1.324185951E1,-1.133731846E0,1.378617775E1
3.132104833E0,3.918101387E0,1.035432783E1,-2.381594324E0,1.132411651E1
