"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.705192083E0,7.596611359E0,4.952864723E0,1.026564077E0,9.126511212E0
2.715247083E0,7.170335305E0,4.999420838E0,1.034741993E0,8.802193368E0
2.725302083E0,6.786221184E0,5.027554716E0,9.273227942E-1,8.496412887E0
2.735357083E0,6.425052121E0,5.024443998E0,7.928754258E-1,8.194814439E0
2.745412083E0,6.107619063E0,4.889248770E0,6.002587867E-1,7.846532659E0
2.755467083E0,5.994394163E0,4.539094693E0,4.171929896E-1,7.530616974E0
2.765522083E0,6.053642830E0,3.857217547E0,2.764516783E-1,7.183393644E0
2.775577083E0,6.019881592E0,2.938258610E0,2.772784928E-1,6.704418051E0
2.785633083E0,5.965314206E0,1.968585017E0,3.861852050E-1,6.293603066E0
2.795688083E0,5.884791614E0,1.059620726E0,4.819696140E-1,5.998821812E0
2.805743083E0,5.666683454E0,2.387628651E-1,6.280014861E-1,5.706373186E0
2.815798083E0,5.356027903E0,-4.346235394E-1,7.823492682E-1,5.430285710E0
2.825853083E0,4.988973033E0,-9.067569673E-1,9.421489942E-1,5.157490170E0
2.835908083E0,4.559551177E0,-1.237654994E0,1.095402178E0,4.849866261E0
2.845963083E0,4.117463667E0,-1.479579449E0,1.247335060E0,4.549561203E0
2.856018083E0,3.685685967E0,-1.571431605E0,1.437498207E0,4.256768661E0
2.866073083E0,3.266818920E0,-1.559393358E0,1.736929443E0,4.015063809E0
2.876128083E0,2.791570095E0,-1.493620952E0,1.971154869E0,3.729506491E0
2.886183083E0,2.373076100E0,-1.267986256E0,2.240684613E0,3.501420691E0
2.896238083E0,2.031074211E0,-1.145692910E0,2.414500115E0,3.356737330E0
2.906293083E0,1.691298941E0,-9.897236949E-1,2.456750926E0,3.142557909E0
2.916348083E0,1.339274924E0,-8.222617775E-1,2.402632606E0,2.870960674E0
2.926403083E0,1.024514628E0,-7.075306356E-1,2.264107389E0,2.583875402E0
2.936458083E0,6.639028054E-1,-6.167379946E-1,2.091643764E0,2.279496945E0
2.946513083E0,3.521041238E-1,-5.998249233E-1,1.941131755E0,2.061979569E0
2.956568083E0,1.630583793E-1,-6.466143429E-1,1.857974993E0,1.974023611E0
2.966623083E0,1.582431972E-2,-7.510491228E-1,1.852209638E0,1.998751045E0
2.976678083E0,-1.196901655E-1,-8.981583443E-1,1.887414554E0,2.093644633E0
2.986733083E0,-3.271762741E-1,-1.051582851E0,1.957542551E0,2.246072938E0
2.996788083E0,-4.239558792E-1,-1.274170271E0,2.051708450E0,2.452092175E0
3.006843083E0,-5.355926746E-1,-1.589878694E0,2.152514448E0,2.729082671E0
3.016898083E0,-6.769871199E-1,-1.913865311E0,2.233046834E0,3.017894987E0
3.026953083E0,-7.467215985E-1,-2.205894557E0,2.327659461E0,3.292652807E0
3.037009083E0,-8.691389054E-1,-2.496460537E0,2.426592011E0,3.588323625E0
3.047064083E0,-1.000038768E0,-2.729134404E0,2.578700455E0,3.885607825E0
3.057119083E0,-1.044094614E0,-2.904033102E0,2.660305367E0,4.074403817E0
3.067174083E0,-1.011201103E0,-3.110274923E0,2.755609134E0,4.276648158E0
3.077229083E0,-9.950154251E-1,-3.301321293E0,2.845070364E0,4.470257638E0
3.087284083E0,-1.125964404E0,-3.414924507E0,2.937229500E0,4.642932517E0
3.097339083E0,-1.297067383E0,-3.546156784E0,3.028157212E0,4.840180557E0
3.107394083E0,-1.408660324E0,-3.754699484E0,3.084810884E0,5.059461465E0
3.117449083E0,-1.315117153E0,-4.041345783E0,3.111690534E0,5.267316854E0
3.127504083E0,-1.120736409E0,-4.470049601E0,3.177871660E0,5.597880119E0
3.137559083E0,-1.020940225E0,-4.946055640E0,3.184229922E0,5.970352212E0
3.147614083E0,-1.036018440E0,-5.464884347E0,3.154220842E0,6.394325942E0
3.157669083E0,-1.034267199E0,-6.094785594E0,3.054441615E0,6.895341446E0
3.167724083E0,-9.224485552E-1,-6.854619573E0,2.962422813E0,7.524139137E0
3.177779083E0,-1.059886774E0,-7.531736501E0,3.021622363E0,8.184168645E0
3.187834083E0,-1.425146549E0,-7.924484621E0,3.132646955E0,8.639558793E0
3.197889083E0,-1.782179291E0,-8.119116211E0,3.088260741E0,8.867556906E0
3.207944083E0,-2.236343640E0,-8.078522501E0,3.178362826E0,8.964694581E0
3.217999083E0,-2.661651396E0,-7.789451362E0,3.204475322E0,8.833380030E0
