"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.567113375E0,2.249854217E0,-1.259637017E0,2.085598328E0,3.316360926E0
2.577167375E0,3.001521390E0,-1.506039854E0,2.262853893E0,4.049419024E0
2.587222375E0,3.496094970E0,-1.213822913E0,2.702671952E0,4.582628261E0
2.597276375E0,3.785928878E0,-7.947073585E-1,3.284278121E0,5.074573877E0
2.607331375E0,4.324902121E0,-7.520677078E-1,2.824372391E0,5.219910305E0
2.617385375E0,4.005834473E0,-5.485068351E-1,1.814084184E0,4.431531451E0
2.627440958E0,2.612863982E0,-6.597033352E-1,8.685601772E-1,2.831371304E0
2.637494958E0,2.009246994E0,-6.309169078E-1,-9.158020252E-1,2.296480563E0
2.647548958E0,1.022431704E0,-4.071012801E-1,-2.530330533E0,2.759288069E0
2.657603958E0,-2.641479671E-2,-4.939096284E-1,-3.624625248E0,3.658217141E0
2.667657958E0,-1.001888827E0,-7.157629305E-1,-4.132671398E0,4.312200213E0
2.677712958E0,-1.389195674E0,-8.145995861E-1,-4.308470567E0,4.599603867E0
2.687766958E0,-1.229910796E0,-5.299647295E-1,-3.807584334E0,4.036241028E0
2.697821958E0,-1.170992058E0,-4.558419156E-1,-2.587986126E0,2.876923086E0
2.707875958E0,-1.241256733E0,-3.572052348E-1,-1.006075433E0,1.637223758E0
2.717929958E0,-9.066819768E-1,-3.675735176E-1,-5.661054924E-2,9.799934959E-1
2.727984958E0,-4.066913903E-1,6.881880462E-2,9.072023790E-1,9.965691502E-1
2.738038958E0,-2.617190337E-1,3.069560176E-1,1.614042605E0,1.663686382E0
2.748093958E0,-6.817569861E-1,4.879635948E-1,2.031580580E0,2.197776310E0
2.758147958E0,-1.228048165E0,8.871699643E-1,2.535726344E0,2.953824797E0
2.768202958E0,-1.277226318E0,1.234834882E0,1.946451552E0,2.635298446E0
2.778256958E0,-1.408073556E0,1.506041023E0,9.388276295E-1,2.265442125E0
2.788311958E0,-1.536701191E0,1.139249278E0,-1.343783712E-1,1.917654039E0
2.798365958E0,-1.437414446E0,1.084310009E0,-6.117656685E-1,1.901616607E0
2.808419958E0,-8.430272868E-1,1.444327170E0,-4.312496960E-1,1.727064643E0
2.818474958E0,7.712302029E-2,1.878756582E0,-5.110103953E-1,1.948539422E0
2.828528958E0,7.148941804E-1,1.722192121E0,-6.494189599E-1,1.974528899E0
