"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.630655208E0,-3.565415758E-1,1.137947103E-1,3.230808842E-1,4.944212669E-1
1.640621208E0,-2.568863100E-1,2.946406120E-1,-1.655736468E0,1.701254513E0
1.650586208E0,-3.113928849E-1,2.705091530E-1,-3.278076272E0,3.303925661E0
1.660551208E0,-3.887299132E-1,5.205688387E-2,-3.635028907E0,3.656125821E0
1.670517208E0,2.833566552E-1,-1.664509338E-1,-3.328722222E0,3.344904863E0
1.680482208E0,1.445724655E0,-5.692808229E-1,-2.853283656E0,3.248911826E0
1.690448208E0,2.033834097E0,-1.317026854E0,-2.079122829E0,3.192771931E0
1.700413208E0,1.560561631E0,-1.579948660E0,-1.823303489E0,2.873330121E0
1.710378208E0,7.683200437E-1,-8.384731829E-2,-3.323403595E0,3.412089905E0
1.720344208E0,-8.133652389E-2,1.461531433E0,-4.091215808E0,4.345196952E0
1.730309208E0,-1.449541717E0,7.463082004E-1,-1.677548044E0,2.339297878E0
1.740275208E0,-2.032041340E0,4.002489281E-1,3.153473568E-1,2.094954694E0
1.750240208E0,-2.599860944E0,-1.155994534E-1,-6.205285983E-1,2.675387057E0
1.760205208E0,-2.189637251E0,-6.293475151E-2,7.176107968E-1,2.305089441E0
1.770171208E0,-2.282724339E0,2.836092550E-1,1.463736564E0,2.726497634E0
1.780136208E0,-1.672879043E0,-7.415894973E-1,7.251465422E-1,1.968328423E0
1.790102208E0,-4.107704079E-1,-5.788819510E-1,-8.318180282E-1,1.093507144E0
1.800067208E0,1.410848352E0,1.781723793E0,-1.909314716E0,2.968251241E0
1.810032208E0,1.117034537E0,3.139004633E0,-2.017588193E0,3.895096707E0
1.819998208E0,-4.951118159E-1,4.009350988E0,-1.432146835E0,4.286149276E0
1.829963208E0,-7.380957860E-1,2.670394152E0,-1.504135416E0,3.152493246E0
1.839929208E0,-2.289862036E0,3.589699244E0,-1.602849280E0,4.549564223E0
1.849894208E0,-3.415915902E0,5.217382234E0,-1.373473535E0,6.385607910E0
1.859859208E0,-2.904823646E0,5.493769008E0,-1.544563065E0,6.403528198E0
1.869825208E0,-2.376869774E0,4.936043453E0,-9.179297539E-1,5.554874429E0
1.879790208E0,-1.921114982E0,3.823365676E0,-8.557341635E-1,4.363609610E0
1.889756208E0,-1.732713600E0,2.060053596E0,-8.691852446E-1,2.828709994E0
1.899721208E0,-2.367959787E0,-1.221289222E0,-1.050929425E0,2.864128763E0
1.909686208E0,-4.187011034E0,-5.587827904E0,-1.227892921E0,7.089612338E0
1.919652208E0,-5.848969817E0,-8.022889752E0,1.901602238E-2,9.928623747E0
1.929617208E0,-7.434421291E0,-7.871035808E0,1.625122494E0,1.094828058E1
1.939583208E0,-7.284292860E0,-6.199562436E0,2.759916193E0,9.955532847E0
1.949548208E0,-6.020235348E0,-4.675833585E0,3.270879811E0,8.294896510E0
1.959513208E0,-1.834435565E0,-4.911509120E-1,1.212024894E0,2.252862047E0
1.969479208E0,2.199592136E0,3.895470031E0,-3.730546244E-1,4.489104820E0
1.979444208E0,2.196451742E0,2.750031475E0,5.963657105E-1,3.569695426E0
1.989410208E0,2.805784384E0,1.616791381E0,1.713358732E0,3.663610040E0
1.999375208E0,5.335759115E0,9.223818970E-1,7.017513207E-1,5.460180273E0
2.009340208E0,6.942212618E0,-1.422377307E0,-4.770819996E-1,7.102470026E0
2.019306208E0,4.915134979E0,-6.404451211E0,3.245023423E-1,8.079656487E0
2.029271208E0,2.107009077E0,-1.116716916E1,1.367765483E0,1.144621932E1
2.039236208E0,8.538601309E-1,-1.321272634E1,4.950164332E-1,1.324953794E1
2.049202208E0,3.177324361E-1,-1.463917097E1,-9.470602168E-1,1.467321381E1
2.059167208E0,3.387514222E-1,-1.308526055E1,-3.706504394E0,1.360429972E1
2.069133208E0,2.369232141E0,-7.195923890E0,-3.312012634E0,8.268253096E0
2.079098208E0,4.554637177E0,-1.059237733E0,-7.855517151E-1,4.741708119E0
2.089063208E0,4.694005562E0,9.107897919E-1,-5.376654395E-1,4.811684776E0
2.099029208E0,3.597850263E-1,-4.405771744E-1,5.707356101E-1,8.057869746E-1
2.108994208E0,-3.581957531E0,-3.911812999E0,1.259251685E0,5.451459942E0
2.118960208E0,-3.840445393E0,-5.044168410E0,1.883173569E0,6.613546587E0
2.128925208E0,-2.783003924E0,-4.543868360E0,2.172820074E0,5.754389419E0
2.138890208E0,-3.401613613E0,-3.643709391E0,2.495134973E0,5.574342278E0
2.148856208E0,-2.492206687E0,-2.182986628E0,2.593033735E0,4.207178240E0
2.158821208E0,-1.034285325E0,-1.600043786E-1,2.238177327E0,2.470786369E0
2.168787208E0,4.395474797E-1,1.356810139E0,1.692581236E0,2.213361015E0
2.178752208E0,1.761804668E0,2.150327005E0,1.071359596E0,2.979206824E0
2.188717208E0,1.939084645E0,2.378219311E0,3.287659858E-1,3.086108136E0
2.198683208E0,1.775134565E0,2.408688567E0,-1.613733579E-1,2.996485391E0
2.208648208E0,1.125480840E0,2.216834990E0,-3.233672516E-1,2.507116047E0
2.218614208E0,1.431415933E-1,1.910422179E0,-4.681082046E-1,1.972137852E0
2.228579208E0,-1.234450720E0,1.500130073E0,-7.890286888E-1,2.096860770E0
2.238544208E0,-1.941248699E0,9.482768762E-1,-1.145334914E0,2.445294995E0
2.248510208E0,-2.150945055E0,3.851812381E-1,-9.795105095E-1,2.394654475E0
2.258475208E0,-2.290571303E0,-1.655282432E-1,-4.624961932E-1,2.342652177E0
2.268440208E0,-2.161977582E0,-5.772546709E-1,5.419586845E-2,2.238371554E0
2.278406208E0,-1.954228933E0,-7.411579728E-1,4.123199201E-1,2.130336495E0
2.288371208E0,-1.374391547E0,-5.796379960E-1,5.902401674E-1,1.604155786E0
2.298337208E0,-8.072315097E-1,-1.970324564E-1,5.903881019E-1,1.019314775E0
2.308302208E0,-4.377588165E-1,3.243450522E-2,3.757384233E-1,5.778097795E-1
2.318267208E0,-3.631237864E-2,1.585729802E-1,1.370942567E-1,2.127411904E-1
2.328233208E0,6.928161174E-1,3.079722637E-1,1.514398156E-1,7.731591722E-1
2.338198208E0,1.234232619E0,3.926077867E-1,3.001253003E-1,1.329490966E0
2.348163958E0,1.684387532E0,5.302605987E-1,3.519326542E-1,1.800609412E0
2.358128958E0,1.831555519E0,6.618995494E-1,2.797031687E-1,1.967470583E0
2.368093958E0,1.678100021E0,6.157808053E-1,9.754719839E-2,1.790173494E0
2.378059958E0,1.420786865E0,4.821725124E-1,-1.587894733E-1,1.508754368E0
2.388024958E0,1.169654215E0,2.776293075E-1,-3.995362987E-1,1.266806327E0
2.397990958E0,1.106648127E0,5.371310771E-2,-6.110860759E-1,1.265298924E0
2.407955958E0,1.216499183E0,-1.084775448E-1,-7.332566303E-1,1.424536039E0
2.417920958E0,1.313882806E0,-1.640851504E-1,-7.032270849E-1,1.499246576E0
2.427886958E0,1.303379452E0,-1.955876094E-1,-6.133676594E-1,1.453709873E0
2.437851958E0,1.372030442E0,-1.589957339E-1,-5.170347816E-1,1.474812579E0
2.447817958E0,1.486076875E0,-8.367774904E-2,-4.525155808E-1,1.555698169E0
2.457782958E0,1.604736761E0,7.976830065E-2,-4.748133530E-1,1.675407644E0
2.467747958E0,1.793733389E0,2.957053900E-1,-5.247449201E-1,1.892162355E0
2.477713958E0,1.988335158E0,4.848803580E-1,-5.766531385E-1,2.126291255E0
2.487678958E0,2.079062310E0,5.073336661E-1,-6.115007897E-1,2.225718031E0
2.497643958E0,2.102003276E0,3.592301255E-1,-6.055639654E-1,2.216793128E0
2.507609958E0,1.941394880E0,5.889724910E-2,-6.561776103E-1,2.050134635E0
2.517574958E0,1.724200054E0,-4.020042622E-1,-6.404274040E-1,1.882716260E0
2.527540958E0,1.511917475E0,-8.939457178E-1,-5.065181257E-1,1.828002738E0
