"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.942394458E0,-7.124656856E-2,4.947695784E0,2.416225190E0,5.506624539E0
1.952398458E0,-9.089011413E-1,3.514820386E0,2.730609949E0,4.542718825E0
1.962402458E0,-6.755364257E-1,3.538299295E0,3.266069891E0,4.862419552E0
1.972407458E0,-1.438637245E-1,3.281586063E0,3.623356987E0,4.890625698E0
1.982411458E0,5.936216122E-1,2.434789369E0,3.482991067E0,4.290898817E0
1.992416458E0,1.171600168E0,1.180836430E0,2.991426172E0,3.422813488E0
2.002420458E0,1.136255504E0,-3.574607581E-1,2.101389903E0,2.415511186E0
2.012424458E0,7.891887563E-1,-1.423848467E0,1.207572824E0,2.026917728E0
2.022429458E0,4.590344954E-1,-2.250787432E0,3.458685800E-1,2.323011366E0
2.032433458E0,1.272646487E-2,-2.558701808E0,-4.532270408E-1,2.598563383E0
2.042437458E0,-2.925145644E-1,-1.681896619E0,-9.198043712E-1,1.939170206E0
2.052442458E0,-5.054824376E-1,-4.737712330E-1,-1.135250952E0,1.329949774E0
2.062446458E0,-6.029485059E-1,1.055153453E0,-1.306182607E0,1.784098852E0
2.072450458E0,-7.608589965E-1,2.038623551E0,-1.279321668E0,2.524194193E0
2.082455458E0,-6.519499272E-1,3.792626279E0,-4.333967936E-1,3.872581255E0
2.092459458E0,-1.999443113E0,3.275017301E0,-1.240416634E-1,3.839127169E0
2.102464458E0,-2.038021288E0,6.947784430E-1,-1.050004395E0,2.395570305E0
2.112468458E0,-5.079447001E-1,-1.524881921E0,-1.876532886E0,2.470758662E0
2.122472458E0,1.652405602E0,-3.522443401E0,-2.364302938E0,4.552799157E0
2.132477458E0,3.413336695E0,-4.974247406E0,-2.224603601E0,6.429841820E0
2.142481458E0,4.893214352E0,-5.321522314E0,-1.901983477E0,7.475271740E0
2.152485458E0,5.358120621E0,-5.158116610E0,-1.730472947E0,7.636108968E0
2.162490458E0,5.213959858E0,-5.104479516E0,-1.669052625E0,7.485106893E0
2.172494458E0,4.674127368E0,-5.176663393E0,-1.800791563E0,7.203343723E0
2.182499458E0,3.700906854E0,-4.593259791E0,-1.552744489E0,6.099652654E0
2.192503458E0,2.072253812E0,-3.488608487E0,-9.865498263E-1,4.175871837E0
2.202507458E0,2.960328341E-1,-3.336660402E0,-1.524308310E0,3.680279052E0
2.212512458E0,-7.368257707E-1,-3.992779394E0,-2.799764383E0,4.931924585E0
2.222516458E0,-7.062372315E-1,-4.533694789E0,-4.220912021E0,6.234521454E0
2.232520458E0,-1.104948342E-2,-4.766937298E0,-4.502266590E0,6.556997617E0
2.242525458E0,1.004477974E0,-4.165400310E0,-3.020728324E0,5.242550463E0
2.252529458E0,1.923499476E0,-3.229980876E0,-1.488856641E0,4.043429336E0
2.262534458E0,2.165027490E0,-3.148222184E0,-1.008871572E0,3.951767807E0
2.272538458E0,2.238269713E0,-3.262635237E0,-1.291790271E-1,3.958702719E0
2.282542458E0,1.543129912E0,-3.494237602E0,9.097975194E-1,3.926662434E0
2.292547458E0,6.684893614E-1,-3.322272159E0,1.338332938E0,3.643556693E0
2.302551458E0,-6.926582426E-1,-2.835373342E0,1.106517735E0,3.121457821E0
2.312555458E0,-2.037253549E0,-1.823574654E0,5.922820151E-1,2.797610503E0
2.322560458E0,-3.151728759E0,-8.696616465E-1,1.358389874E-1,3.272332162E0
2.332564458E0,-4.028081374E0,-1.001978874E-2,2.218551476E-2,4.028154931E0
2.342569458E0,-4.369442409E0,6.724093348E-1,-1.196819794E-1,4.422497603E0
2.352573458E0,-4.552131645E0,1.241864989E0,-3.706058836E-1,4.733020165E0
2.362577458E0,-4.748379990E0,1.869416240E0,-5.372269714E-1,5.131319755E0
2.372582458E0,-5.106355303E0,2.478556362E0,-5.725511706E-1,5.704903239E0
2.382586458E0,-5.060371630E0,3.212638620E0,-6.485848546E-1,6.029019012E0
2.392590458E0,-4.773764507E0,3.315989910E0,-9.497994912E-1,5.889544611E0
2.402595458E0,-4.676235874E0,3.519462490E0,-9.949750793E-1,5.936646661E0
2.412599458E0,-4.668149174E0,3.850044183E0,-9.973958266E-1,6.132638531E0
2.422604458E0,-4.576911560E0,4.065752646E0,-1.106564512E0,6.221169426E0
2.432608458E0,-4.668178995E0,4.158191863E0,-1.159423342E0,6.358200782E0
2.442612458E0,-4.822480584E0,3.835578756E0,-7.778492510E-1,6.210719188E0
2.452617458E0,-4.773102602E0,3.417971783E0,-1.368259426E-1,5.872287536E0
2.462621458E0,-4.680431251E0,3.118013713E0,3.441776748E-1,5.634439145E0
2.472625458E0,-4.819424245E0,2.596542649E0,8.169074821E-1,5.534999694E0
2.482630458E0,-4.809590397E0,2.011460311E0,1.334576687E0,5.381377826E0
2.492634458E0,-4.531854086E0,1.541533622E0,1.745452344E0,5.095157628E0
2.502639458E0,-4.072604413E0,1.357942160E0,2.047091489E0,4.756122074E0
2.512643458E0,-3.498946365E0,1.241761494E0,2.356910888E0,4.397684186E0
2.522647458E0,-2.658924254E0,8.964682066E-1,2.613766208E0,3.834749956E0
2.532652458E0,-1.770091342E0,5.723324847E-1,2.722050794E0,3.297021134E0
2.542656458E0,-8.907203937E-1,3.506703866E-1,2.768544345E0,2.929366882E0
2.552660458E0,6.331365108E-3,6.002751589E-2,2.696855142E0,2.697530546E0
2.562665458E0,8.214250410E-1,-2.024206656E-1,2.560583442E0,2.696720377E0
2.572669458E0,1.413508835E0,-3.819851500E-1,2.579907321E0,2.966452708E0
2.582674458E0,1.942001821E0,-3.999910659E-1,2.550609262E0,3.230630207E0
2.592678458E0,2.397414551E0,-3.374586028E-1,2.369243835E0,3.387446116E0
2.602682458E0,2.811936532E0,-1.536162955E-1,2.073392265E0,3.497075995E0
2.612687458E0,3.111928516E0,-6.664890289E-2,1.659519324E0,3.527399262E0
2.622690875E0,3.218399881E0,-1.250064540E-1,1.140281897E0,3.416718779E0
2.632694875E0,3.620866658E0,-7.980338395E-2,3.006345928E-1,3.634202126E0
2.642699875E0,4.996997167E0,7.432044983E-2,-1.658163940E0,5.265454574E0
2.652703875E0,7.308611430E0,1.812823963E-1,-4.622535045E0,8.649652859E0
2.662708875E0,1.051405622E1,7.890583634E-2,-8.829255874E0,1.372979838E1
2.672712875E0,1.048013067E1,-9.368063933E-1,-1.020005021E1,1.465441127E1
2.682716875E0,8.355415059E0,-1.668893580E0,-8.495520194E0,1.203212491E1
2.692721875E0,6.579985210E0,-1.728572602E0,-6.463298174E0,9.383943302E0
2.702725875E0,5.098773218E0,-1.886312939E0,-4.435531733E0,7.016381303E0
2.712729875E0,3.368861604E0,-2.298955041E0,-2.393948321E0,4.729208322E0
2.722734875E0,2.304259050E0,-2.666066628E0,-1.310313081E0,3.759579950E0
2.732738875E0,1.515105962E0,-1.771991102E0,-7.358861232E-1,2.444795887E0
2.742743875E0,1.527103279E0,-1.177108830E0,-6.896767473E-1,2.047750873E0
2.752747875E0,2.161820877E0,-6.042746544E-1,-8.207749037E-1,2.390039498E0
2.762751875E0,2.344955086E0,2.686351204E-1,-5.170974199E-1,2.416271699E0
2.772756875E0,2.428952678E0,1.851813197E-1,3.093761802E-2,2.436197933E0
2.782760875E0,2.259260632E0,-3.862892854E-1,9.882215452E-1,2.496008782E0
2.792764875E0,1.986662854E0,-9.960591531E-1,2.182600712E0,3.114917174E0
2.802769875E0,1.649425276E0,-1.461331458E0,3.076884398E0,3.784615036E0
2.812773875E0,1.375731729E0,-1.936607180E0,3.700830256E0,4.397639110E0
2.822778875E0,9.830303872E-1,-2.118593581E0,4.242647291E0,4.843020085E0
2.832782875E0,8.744136786E-1,-2.205192014E0,4.836216863E0,5.386693295E0
2.842786875E0,5.198665881E-1,-2.416220366E0,5.276613944E0,5.826751825E0
2.852791875E0,-1.425492704E-1,-2.072977697E0,5.501856877E0,5.881155152E0
2.862795875E0,-6.122531801E-1,-1.757729158E0,5.425546035E0,5.735940683E0
2.872799875E0,-1.099317473E0,-1.260455627E0,5.223026551E0,5.484273302E0
2.882804875E0,-1.170757585E0,-4.774204803E-1,4.849494721E0,5.011606797E0
2.892808875E0,-9.838378876E-1,2.122656226E-1,4.359169436E0,4.473852015E0
2.902813875E0,-8.605779970E-1,8.647336131E-1,4.085410985E0,4.263677008E0
2.912817875E0,-1.079833966E0,1.625473911E0,3.844260117E0,4.311211277E0
2.922821875E0,-1.364734871E0,2.221849562E0,3.640310404E0,4.477831683E0
2.932826875E0,-1.990241935E0,2.647631527E0,3.320581144E0,4.690125243E0
2.942830875E0,-2.416567106E0,2.938593655E0,3.004984696E0,4.848201963E0
2.952834875E0,-2.634723213E0,3.059245103E0,2.693689460E0,4.853525514E0
2.962839875E0,-3.311631396E0,2.797343636E0,2.181461674E0,4.852917571E0
2.972843875E0,-3.427513855E0,3.011299689E0,1.906682446E0,4.944816982E0
2.982848875E0,-3.569738604E0,2.668865690E0,1.598150311E0,4.734972248E0
2.992852875E0,-3.381651803E0,2.521746821E0,1.161713111E0,4.375426071E0
3.002856875E0,-3.100611815E0,2.261498362E0,7.757385524E-1,3.915346571E0
3.012861875E0,-2.818097159E0,1.668017083E0,4.357076132E-1,3.303603140E0
3.022865875E0,-2.643500469E0,9.900084543E-1,2.421786623E-1,2.833171716E0
3.032869875E0,-2.435239604E0,4.881208849E-1,-2.666907750E-2,2.483820679E0
3.042874875E0,-2.151373656E0,1.432211155E-1,-1.951916067E-1,2.164952808E0
3.052878875E0,-1.718286180E0,-1.913062781E-1,-8.257540271E-2,1.730873822E0
3.062883875E0,-1.294708616E0,-5.054356599E-1,1.182225875E-1,1.394887876E0
3.072887875E0,-8.858291978E-1,-7.337150520E-1,1.178297277E-1,1.156250401E0
3.082891875E0,-8.489695197E-1,-5.678120023E-1,-8.557283163E-2,1.024930449E0
3.092896875E0,-9.176316190E-1,-3.601387829E-1,-3.468918427E-1,1.045027120E0
3.102900875E0,-1.011875287E0,-1.035319698E-1,-6.994730993E-1,1.234452543E0
3.112904875E0,-1.222660394E0,2.633030444E-1,-9.829062800E-1,1.590701634E0
3.122909875E0,-1.514275072E0,4.731175143E-1,-1.251189544E0,2.020481243E0
3.132913875E0,-1.770409430E0,4.165082806E-1,-1.514896631E0,2.367010879E0
3.142918875E0,-1.941364474E0,-1.209350377E-1,-1.675206234E0,2.567067828E0
3.152922875E0,-2.046877481E0,-9.750068378E-1,-1.803166556E0,2.896852668E0
3.162926875E0,-1.979849094E0,-1.987692549E0,-1.939417205E0,3.410581064E0
3.172931875E0,-1.655618647E0,-3.045097180E0,-1.959035929E0,3.981395699E0
3.182935875E0,-1.123085820E0,-3.845111471E0,-1.863996456E0,4.418222128E0
